epoch,train_loss_history,train_acc_history,val_loss_history,val_acc_history
0,4.63674877010399,0.027515047291487533,7.199564314324017,0.03424657534246575
1,4.331784299739489,0.03869303525365434,5.341891628422149,0.02511415525114155
2,4.147152739836719,0.05044425336772714,5.121800485811277,0.0547945205479452
3,4.028797669956014,0.06248208655775294,5.9422928100307235,0.045662100456621
4,3.964426278999659,0.0650616222413299,5.8833060972222455,0.0639269406392694
5,3.890671203798604,0.06936084838062483,5.10712183447189,0.08904109589041095
6,3.8639352342808406,0.07509314989968473,5.884982555424242,0.0776255707762557
7,3.818756263418025,0.0828317569504156,10.347472821196465,0.0684931506849315
8,3.7873717539287903,0.08455144740613356,7.116571613642723,0.10273972602739725
9,3.735765172199043,0.10146173688736028,6.896318725254982,0.1050228310502283
10,3.7070841275371222,0.09916881627973631,7.274390416602566,0.091324200913242
11,3.696331324567765,0.09802235597592433,6.369884395163898,0.0867579908675799
12,3.644594559733729,0.11034680424190313,5.173683249242774,0.1187214611872146
13,3.604417997979612,0.11665233591286903,7.8027391629676295,0.1278538812785388
14,3.5832392274906315,0.1238177128116939,6.251197550394764,0.07990867579908675
15,3.5620758702946995,0.13126970478647176,4.743661957788685,0.1278538812785388
16,3.5326717757468034,0.1238177128116939,6.417370329164479,0.1415525114155251
17,3.4920723817518633,0.14244769274863858,4.757167254408745,0.1415525114155251
18,3.471605698882628,0.1355689309257667,10.81808450341769,0.14840182648401826
19,3.4274282379593197,0.15047291487532244,11.338098922276606,0.1506849315068493
20,3.4157800286299316,0.14903983949555746,9.892724316958423,0.136986301369863
21,3.3766796588214363,0.16680997420464316,4.949394885807822,0.18493150684931506
22,3.3822085646238187,0.1527658354829464,6.316031416801557,0.1643835616438356
23,3.2926837470682484,0.16652335912869018,8.84154821422002,0.18036529680365296
24,3.2938988951565236,0.16795643450845515,4.963970541409706,0.15753424657534246
25,3.2443278134467097,0.176268271711092,8.629972196605108,0.18036529680365296
26,3.218312753856131,0.1883061049011178,5.044677574340612,0.19863013698630136
27,3.2260299747124823,0.1822871883061049,6.313906940695357,0.1780821917808219
28,3.241037938956307,0.1874462596732588,5.680335301786797,0.19406392694063926
29,3.1525926421863297,0.2057896245342505,4.347353013138793,0.22146118721461186
30,3.0946151900680947,0.22040699340785325,7.871376303232968,0.2054794520547945
31,3.049248079680959,0.22757237030667812,4.561626908985992,0.22146118721461186
32,3.0266438562366402,0.23359128690169104,8.792649933192283,0.2465753424657534
33,2.9954717384091283,0.236170822585268,6.671386256065543,0.23972602739726026
34,3.006494162792666,0.23817712811693895,6.771733340607386,0.2511415525114155
35,2.9497986299050645,0.2470621954714818,11.224035514544134,0.24885844748858446
36,2.9372874059319054,0.25508741759816567,7.452390964717081,0.2328767123287671
37,2.9356717346527064,0.24018343364860992,3.1920497188829398,0.273972602739726
38,2.9008889211970095,0.26397248495270853,3.3036652901401258,0.2694063926940639
39,2.832961097492055,0.28604184580108916,3.7340651037486174,0.29452054794520544
40,2.8209090031946107,0.2708512467755804,3.8293607104314518,0.21232876712328766
41,2.791856413278446,0.28002292920607624,9.03545460091334,0.2899543378995434
42,2.779539489855429,0.28489538549727716,9.128103839752336,0.2922374429223744
43,2.769957233684799,0.28460877042132415,21.28782057653279,0.24429223744292236
44,2.7075219288293253,0.3003725995987389,5.877869723594352,0.2990867579908676
45,2.7170600258337116,0.3072513614216108,12.493909197855213,0.3242009132420091
46,2.62882867034372,0.3235884207509315,9.59329249543142,0.2625570776255708
47,2.6031468958046964,0.3379191745485813,17.002405227591456,0.2831050228310502
48,2.615592901602144,0.3278876468902264,6.297469464611245,0.29452054794520544
49,2.5537109482968288,0.3404987102321582,12.545852277921215,0.30365296803652964
50,2.5561905392400512,0.34967039266265404,10.174818648595243,0.34931506849315064
51,2.5261565259959164,0.35310977357409,11.583193419730826,0.2990867579908676
52,2.488182027553822,0.353396388650043,7.707013586340429,0.3150684931506849
53,2.4706773634932726,0.36142161077672685,5.6921076426222985,0.3470319634703196
54,2.4171340667132015,0.36830037259959875,13.265402950652659,0.3287671232876712
55,2.4458193764641485,0.37403267411865865,7.548574928823672,0.3333333333333333
56,2.391846792989694,0.37632559472628263,17.28822176641525,0.34018264840182644
57,2.364022059780918,0.3883634279163084,18.149442984088914,0.32191780821917804
58,2.3024820701274398,0.39839495557466326,9.276865812197123,0.3538812785388128
59,2.2976087099776703,0.41071940384064204,4.7837758075156716,0.34931506849315064
60,2.245117201713547,0.40384064201777015,9.451957910572558,0.3835616438356164
61,2.2286081735026566,0.411579249068501,7.753846410202653,0.3150684931506849
62,2.235702796459335,0.41989108627113786,7.974219412019808,0.408675799086758
63,2.174207011414449,0.4307824591573517,14.001666777754483,0.3744292237442922
64,2.2004325695316647,0.42648323301805674,10.157207962584822,0.3789954337899543
65,2.137877728270063,0.42906276870163373,10.053919899953554,0.3744292237442922
66,2.0900152940468586,0.45113212955001436,15.632867430987423,0.3424657534246575
67,2.041905950358755,0.44740613356262543,10.135317973350281,0.3972602739726027
68,2.0605435582552096,0.45514474061335625,25.346640657616533,0.3835616438356164
69,2.027367822008032,0.46918887933505304,14.363803070974132,0.3424657534246575
70,2.03018999468737,0.4660361134995701,4.85487174878926,0.3995433789954338
71,2.023706399120004,0.46460303811980513,12.042934456916704,0.3926940639269406
72,1.973189616893485,0.47492118085411295,16.725522488763886,0.410958904109589
73,1.9269385984272627,0.49125824018343367,14.173150138767888,0.3995433789954338
74,1.9136537261868862,0.4901117798796217,10.394936757544949,0.35844748858447484
75,1.8683631340867641,0.5030094582975064,11.638863999005322,0.40410958904109584
76,1.8938106505158092,0.4915448552593867,21.12929683950938,0.365296803652968
77,1.8922901241032433,0.49813700200630556,12.474772586125761,0.3835616438356164
78,1.8039018918532428,0.5233591286901691,17.607134500050652,0.319634703196347
79,1.7555907872796708,0.5239323588420751,20.330020967683836,0.3904109589041096
80,1.790330556102522,0.5182000573230152,49.30197057440945,0.4155251141552511
81,1.712198664035726,0.5331040412725709,16.8483919523078,0.4063926940639269
82,1.7548306786457082,0.525078819145887,18.56091974913802,0.4246575342465753
83,1.71437312170167,0.5345371166523359,14.209492344834489,0.41324200913242004
84,1.699402544415759,0.5480080252221267,33.53835224887552,0.410958904109589
85,1.6666698402509748,0.5497277156778446,24.195659414273962,0.4383561643835616
86,1.6441469381791058,0.5586127830323875,6.462472823112523,0.4429223744292237
87,1.6149052206921215,0.5620521639438234,13.87221135940726,0.3287671232876712
88,1.6131929442410347,0.5738033820578963,10.164184233369348,0.47716894977168944
89,1.5959609246383804,0.5637718543995415,16.766201177688494,0.41324200913242004
90,1.5406850399073095,0.5838349097162511,15.667537006613326,0.4200913242009132
