epoch,train_loss_history,train_acc_history,val_loss_history,val_acc_history
0,4.6208947483192855,0.023789051304098596,4.459632587215127,0.0228310502283105
1,4.2698063179359425,0.04213241616509029,4.342217933097387,0.04794520547945205
2,4.115629644030382,0.04557179707652623,4.174001431356282,0.0593607305936073
3,4.034325203467795,0.051590713671539126,4.194195148607367,0.0547945205479452
4,3.9549594536385246,0.059042705646317,3.947026973445666,0.07534246575342465
5,3.9105522188425543,0.06563485239323588,4.071549831460056,0.0730593607305936
6,3.865603974023361,0.07853253081112066,4.061987121355588,0.0639269406392694
7,3.82874694619489,0.07795930065921468,4.132365793942316,0.0639269406392694
8,3.801662609754165,0.07853253081112066,3.8042814372337026,0.08447488584474885
9,3.742765945088525,0.08999713384924048,4.427905881785911,0.09817351598173515
10,3.7154869487955975,0.09486959014044138,3.898532857633617,0.0867579908675799
11,3.6700136731913933,0.10174835196331328,4.792182138521377,0.0958904109589041
12,3.6698705558962725,0.10404127257093723,3.8914947302918454,0.09360730593607305
13,3.618487537129283,0.11980510174835196,3.5992895587938563,0.1050228310502283
14,3.5852956136341048,0.117512181140728,3.724905794613982,0.10730593607305935
15,3.5748207512404795,0.13126970478647176,3.570456459097666,0.13013698630136986
16,3.5804837465491257,0.12439094296359988,3.6503091903582012,0.13013698630136986
17,3.5051710370551143,0.13728862138148468,3.7475416823609233,0.11187214611872145
18,3.4680253898356015,0.1355689309257667,3.663019658223679,0.1324200913242009
19,3.475256761051789,0.13958154198910863,3.845384120941162,0.1415525114155251
20,3.434353046548438,0.14330753797649756,3.687054210601876,0.1415525114155251
21,3.4194911009399553,0.15505875609057038,3.692639172349346,0.14383561643835616
22,3.382663160861478,0.15419891086271137,3.7366438608735666,0.1598173515981735
23,3.350442817061499,0.16337059329320722,3.301912118310798,0.17123287671232876
24,3.295356167869535,0.16938950988822013,3.5361347568633894,0.14383561643835616
25,3.32431579162344,0.16881627973631413,3.333459679938887,0.18493150684931506
26,3.287616290756405,0.176841501862998,3.418243804478754,0.1872146118721461
27,3.2540928015704824,0.1834336486099169,3.340074061258743,0.182648401826484
28,3.2692608564075614,0.18429349383777588,3.4500716734150227,0.1598173515981735
29,3.1968853576848213,0.19145887073660076,3.3571617004533882,0.2100456621004566
30,3.1997687788602787,0.19289194611636573,3.359934690336114,0.2146118721461187
31,3.16214768898183,0.2000573230151906,3.611072836401256,0.18036529680365296
32,3.1651075627749816,0.19719117225566066,3.242334889494665,0.2009132420091324
33,3.114482732583131,0.21352823158498138,3.19880259526919,0.23059360730593606
34,3.1041189542504157,0.2126683863571224,3.33311408295479,0.228310502283105
35,3.0478390870377203,0.23215821152192606,3.6779837967598277,0.20319634703196346
36,3.039448954718063,0.23043852106620807,3.546623624078759,0.2054794520547945
37,3.0170477834052636,0.22814560045858412,3.299579185982273,0.24885844748858446
