epoch,train_loss_history,train_acc_history,val_loss_history,val_acc_history
0,3.367685646408094,0.1940384064201777,1.8475671347962122,0.5091324200913242
1,2.2925205530017383,0.4204643164230439,1.4085584906138242,0.6164383561643836
2,1.9045478270572522,0.5027228432215535,1.1388510264218126,0.7100456621004566
3,1.7332860149739977,0.5371166523359129,1.232262979903722,0.7054794520547945
4,1.6125911425368837,0.5789624534250501,1.017827904932031,0.728310502283105
5,1.473344455581232,0.6107767268558326,1.1270494450172877,0.730593607305936
6,1.360782283327579,0.6423043852106621,0.9802479294881429,0.732876712328767
7,1.3059355470504825,0.651189452565205,1.148553743210013,0.7420091324200913
8,1.1708863490151962,0.6818572656921754,1.119339884960488,0.7237442922374429
9,1.159777793340336,0.6933218687302952,1.1538851424439314,0.726027397260274
10,1.1626362998084443,0.6844368013757524,1.1154201090608014,0.728310502283105
11,1.088800548721296,0.706506162224133,0.9650127642775235,0.773972602739726
12,1.0261783081879072,0.7257093723129837,1.2380023830013187,0.7465753424657534
13,0.9802833715254613,0.7328747492118085,1.0460018357729803,0.7511415525114155
14,0.9582304763875946,0.7380338205789625,1.0725480138609127,0.773972602739726
15,0.9691659083985503,0.7394668959587275,1.0873421403541141,0.7579908675799086
16,0.9084199267562599,0.7497850386930353,1.1771189339084713,0.7465753424657534
17,0.9109743260558268,0.7612496417311551,1.1152883185643583,0.7625570776255708
18,0.860330536564362,0.760676411579249,1.1475914102983258,0.7716894977168949
19,0.8511279750669812,0.7563771854399541,1.1615610473776516,0.7511415525114155
20,0.844831388910304,0.768988248781886,1.1049548986295588,0.7785388127853881
21,0.8081065262925423,0.7873316136428776,1.1178185723415792,0.7694063926940639
22,0.7879319969990698,0.7784465462883348,1.111765015547134,0.773972602739726
23,0.7493728536970468,0.7970765262252795,1.0825434906841958,0.7716894977168949
24,0.7414011549355137,0.7987962166809974,1.0380678508924022,0.7990867579908676
25,0.7240207986593862,0.8042419031241044,1.115068142272566,0.7785388127853881
26,0.7409279897924342,0.7987962166809974,1.1950467667078863,0.773972602739726
27,0.7200631448210533,0.8079678991114932,1.1805485878905204,0.7602739726027397
28,0.6851050771728017,0.8073946689595873,1.1279870211808585,0.7625570776255708
29,0.657424612351426,0.8214388076812841,1.1315119745523177,0.773972602739726
30,0.6376922887046073,0.826597879048438,1.3013693497061185,0.7534246575342465
31,0.6710448268492402,0.820292347377472,1.2895022473174687,0.7648401826484018
32,0.6455078563706586,0.8191458870736601,1.360357256784831,0.7465753424657534
33,0.6350491217741415,0.8237317282889081,1.3055067786343022,0.7694063926940639
34,0.6523769962374205,0.8128403554026942,1.4433025518883036,0.7534246575342465
35,0.6242737625211725,0.8260246488965319,1.3132865690205195,0.7716894977168949
36,0.6029387815321848,0.8331900257953568,1.3056277488464634,0.7625570776255708
37,0.5994367275582442,0.8343364860991689,1.2254687939519615,0.773972602739726
38,0.5829725924246152,0.8394955574663228,1.239943599592061,0.7785388127853881
39,0.598027533533649,0.8314703353396389,1.344743335628074,0.7671232876712328
40,0.5553722710280065,0.8417884780739467,1.2654093573354694,0.7694063926940639
41,0.540591898945759,0.8501003152765836,1.2581176523748598,0.7671232876712328
42,0.5241686477125391,0.8538263112639725,1.4445687895768309,0.7716894977168949
43,0.5939866730462312,0.8380624820865578,1.3108370825308098,0.7785388127853881
44,0.5228145061710496,0.8480940097449126,1.3807045901747055,0.7694063926940639
45,0.5132324477600553,0.8578389223273144,1.4618329718777034,0.776255707762557
46,0.5367846456835488,0.8501003152765836,1.3192053831875596,0.7785388127853881
47,0.5298548104189705,0.8521066208082545,1.5255106878062905,0.7534246575342465
48,0.5239611718879452,0.8609916881627974,1.278426175248133,0.7716894977168949
49,0.5268270482166888,0.8535396961880195,1.2979965668562885,0.7602739726027397
50,0.5334071461127323,0.8515333906563486,1.4505426774830579,0.776255707762557
51,0.5170347391961125,0.8535396961880195,1.279094115784179,0.776255707762557
52,0.4965708500404828,0.8607050730868444,1.4443642042543245,0.7648401826484018
53,0.5189815538597161,0.8552593866437375,1.3422481295180648,0.7694063926940639
54,0.4909661190664915,0.8569790770994554,1.3352638668121268,0.7671232876712328
55,0.48891952585169496,0.8618515333906563,1.1591452041717425,0.7990867579908676
56,0.4777587878051478,0.8687302952135283,1.2342389250454837,0.7808219178082192
57,0.45616874280718,0.8753224419604472,1.2139556661044082,0.7876712328767123
58,0.47377542494087516,0.8684436801375752,1.4119903691555267,0.7671232876712328
59,0.4973749396246803,0.8624247635425624,1.3891615926130723,0.776255707762557
